customer_id,name,email,phone,gender,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
9132-DDDD0130,Diana Taylor,diana.taylor@example.com,+1-555-290-2147,Female,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,104.67,202.93,1
7993-DDDD0131,Fiona Taylor,fiona.taylor@example.com,+1-555-530-8385,Male,Yes,Yes,31,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,91.23,2843.33,1
3600-DDDD0132,Fiona Clark,fiona.clark@example.com,+1-555-976-3450,Male,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,111.92,6389.67,1
5857-BBBB0133,Hannah Johnson,hannah.johnson@example.com,+1-555-421-7357,Male,Yes,No,66,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.09,4875.46,1
8806-BBBB0134,Charlie Brown,charlie.brown@example.com,+1-555-973-6664,Male,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,108.52,3155.65,1
8498-DDDD0135,Ian Miller,ian.miller@example.com,+1-555-473-2194,Male,Yes,No,15,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,88.46,1312.15,0
3943-DDDD0136,Alice Thomas,alice.thomas@example.com,+1-555-443-4527,Male,No,Yes,12,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,65.85,806.26,1
9360-AAAA0137,Hannah Brown,hannah.brown@example.com,+1-555-961-4481,Male,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,82.95,2319.4,1
1984-DDDD0138,Ian Brown,ian.brown@example.com,+1-555-400-6615,Male,No,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,113.3,2694.07,1
9298-AAAA0139,Charlie Hall,charlie.hall@example.com,+1-555-390-9016,Male,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,93.05,1911.18,0
8432-BBBB0140,Diana Doe,diana.doe@example.com,+1-555-536-3057,Female,No,No,10,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,85.23,844.78,1
5342-BBBB0141,Hannah Thomas,hannah.thomas@example.com,+1-555-140-3417,Male,No,No,18,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,92.49,1649.15,1
2553-CCCC0142,Fiona Brown,fiona.brown@example.com,+1-555-225-3832,Female,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,105.21,1468.15,1
9104-DDDD0143,Ethan Wilson,ethan.wilson@example.com,+1-555-482-7470,Female,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,102.49,3483.68,1
1497-BBBB0144,Julia Clark,julia.clark@example.com,+1-555-549-5618,Female,Yes,No,58,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,79.53,4574.47,0
2421-CCCC0145,Ian Hall,ian.hall@example.com,+1-555-930-2009,Male,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,86.53,1889.06,1
6980-BBBB0146,Jane Wilson,jane.wilson@example.com,+1-555-806-1941,Male,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,87.58,6128.01,0
9733-CCCC0147,Julia Smith,julia.smith@example.com,+1-555-631-4980,Male,Yes,No,36,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,102.99,3709.64,0
9980-BBBB0148,Julia Doe,julia.doe@example.com,+1-555-372-9693,Male,No,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,105.06,4743.66,0
9547-DDDD0149,Charlie Davis,charlie.davis@example.com,+1-555-846-2250,Female,Yes,No,36,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.67,2815.53,0
9441-CCCC0150,Julia Wilson,julia.wilson@example.com,+1-555-965-3319,Male,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,114.96,2524.35,0
7178-DDDD0151,Alice Clark,alice.clark@example.com,+1-555-890-7538,Male,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,120.04,7319.48,0
1531-CCCC0152,George Thomas,george.thomas@example.com,+1-555-223-3957,Male,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card,102.69,5741.03,0
2619-DDDD0153,Charlie Johnson,charlie.johnson@example.com,+1-555-294-8911,Male,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,92.92,3079.48,1
4124-AAAA0154,Ethan Brown,ethan.brown@example.com,+1-555-272-4274,Male,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,28.1,1256.81,0
5113-DDDD0155,John Taylor,john.taylor@example.com,+1-555-132-4048,Female,No,Yes,36,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,84.61,3026.62,1
4911-AAAA0156,Ian Davis,ian.davis@example.com,+1-555-150-2906,Male,No,Yes,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.05,1507.75,0
8159-AAAA0157,Julia Brown,julia.brown@example.com,+1-555-991-9732,Female,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.79,1543.27,1
2107-DDDD0158,Ethan Davis,ethan.davis@example.com,+1-555-617-9615,Male,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,87.74,3328.8,1
6270-AAAA0159,George Hall,george.hall@example.com,+1-555-957-5177,Female,Yes,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,81.98,5512.25,0
7496-DDDD0160,George Taylor,george.taylor@example.com,+1-555-888-7458,Male,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.7,2110.01,0
6987-DDDD0161,Diana Wilson,diana.wilson@example.com,+1-555-828-8447,Male,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.89,656.53,0
6681-DDDD0162,Hannah Doe,hannah.doe@example.com,+1-555-742-2863,Female,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,116.86,6894.81,1
4475-CCCC0163,George Smith,george.smith@example.com,+1-555-465-6212,Female,No,No,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,97.06,6722.74,1
3577-AAAA0164,Diana Miller,diana.miller@example.com,+1-555-170-6626,Female,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,102.7,6993.76,1
5217-BBBB0165,Ethan Doe,ethan.doe@example.com,+1-555-425-8358,Male,Yes,No,21,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.59,1818.1,0
3029-DDDD0166,Diana Miller,diana.miller@example.com,+1-555-313-2753,Female,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,102.83,7186.13,0
6958-CCCC0167,George Davis,george.davis@example.com,+1-555-188-8139,Male,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,74.21,865.31,0
7190-AAAA0168,Charlie Wilson,charlie.wilson@example.com,+1-555-326-7360,Male,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,99.8,1629.85,1
5819-DDDD0169,Ethan Taylor,ethan.taylor@example.com,+1-555-851-5265,Female,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,110.19,1558.73,0
9409-DDDD0170,Ethan Johnson,ethan.johnson@example.com,+1-555-464-9811,Female,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.98,2068.91,0
3810-DDDD0171,Ethan Miller,ethan.miller@example.com,+1-555-427-4718,Male,No,Yes,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,96.05,6855.43,0
6952-BBBB0172,Julia Miller,julia.miller@example.com,+1-555-742-7914,Male,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,112.67,5182.67,0
2716-DDDD0173,Jane Doe,jane.doe@example.com,+1-555-501-2010,Female,No,No,32,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,77.72,2470.71,0
8897-BBBB0174,Ethan Smith,ethan.smith@example.com,+1-555-735-1425,Female,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,31.98,504.13,0
5697-DDDD0175,George Johnson,george.johnson@example.com,+1-555-507-7918,Female,Yes,No,44,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,98.86,4324.22,1
1609-BBBB0176,Diana Johnson,diana.johnson@example.com,+1-555-964-9408,Male,No,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,1523.68,1
8645-DDDD0177,Julia White,julia.white@example.com,+1-555-269-9801,Male,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.67,1192.46,0
4291-BBBB0178,Hannah Thomas,hannah.thomas@example.com,+1-555-457-1185,Male,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,96.78,5210.13,0
9948-BBBB0179,Ethan Smith,ethan.smith@example.com,+1-555-824-2184,Male,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.17,4631.48,1
8157-BBBB0180,Bob Taylor,bob.taylor@example.com,+1-555-383-9375,Male,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,104.71,530.29,0
9069-BBBB0181,Ethan Wilson,ethan.wilson@example.com,+1-555-636-4766,Male,Yes,Yes,27,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,73.05,1950.31,1
5830-DDDD0182,Charlie Thomas,charlie.thomas@example.com,+1-555-695-5326,Female,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.92,1537.74,0
5330-BBBB0183,John Taylor,john.taylor@example.com,+1-555-567-3435,Male,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card,80.68,2459.3,0
6229-BBBB0184,Charlie Brown,charlie.brown@example.com,+1-555-834-1157,Male,Yes,No,17,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,83.12,1415.63,0
3995-AAAA0185,Diana Davis,diana.davis@example.com,+1-555-417-6304,Male,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.88,2210.62,0
7970-CCCC0186,Hannah Taylor,hannah.taylor@example.com,+1-555-520-4254,Female,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card,102.08,6334.23,0
1275-CCCC0187,Fiona Thomas,fiona.thomas@example.com,+1-555-696-2075,Male,No,No,32,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,93.77,3018.23,0
7153-BBBB0188,Charlie Johnson,charlie.johnson@example.com,+1-555-102-9190,Male,No,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,95.81,3771.41,0
9338-AAAA0189,Fiona Thomas,fiona.thomas@example.com,+1-555-681-8841,Female,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,93.22,1196.38,0
7972-AAAA0190,Bob Johnson,bob.johnson@example.com,+1-555-707-6135,Male,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.82,3181.73,1
1851-DDDD0191,Alice Miller,alice.miller@example.com,+1-555-329-5999,Male,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.55,206.81,1
9679-BBBB0192,Fiona Clark,fiona.clark@example.com,+1-555-988-9022,Male,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer,84.77,2446.69,1
2761-DDDD0193,Charlie Smith,charlie.smith@example.com,+1-555-105-2133,Male,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card,86.19,6029.45,0
9775-DDDD0194,John Johnson,john.johnson@example.com,+1-555-242-7026,Male,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,87.51,2202.26,1
5310-DDDD0195,Julia Thomas,julia.thomas@example.com,+1-555-766-7572,Female,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,107.51,2341.03,1
5605-CCCC0196,Diana Doe,diana.doe@example.com,+1-555-265-7093,Female,Yes,No,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,88.38,5833.53,0
8756-BBBB0197,John Wilson,john.wilson@example.com,+1-555-784-9312,Female,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,106.89,4807.95,1
4813-AAAA0198,Julia Doe,julia.doe@example.com,+1-555-512-7311,Male,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,30.74,2108.88,1
6891-AAAA0199,Fiona Doe,fiona.doe@example.com,+1-555-183-1420,Male,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,100.7,7260.46,1
7194-DDDD0200,Ian Smith,ian.smith@example.com,+1-555-805-3835,Male,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,114.86,158.0,1
4202-CCCC0201,Hannah Doe,hannah.doe@example.com,+1-555-367-3085,Female,No,Yes,44,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,65.1,2867.87,1
8745-DDDD0202,Jane Wilson,jane.wilson@example.com,+1-555-402-3385,Male,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,120.62,4659.48,0
9337-BBBB0203,John Johnson,john.johnson@example.com,+1-555-853-3377,Male,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,109.93,5918.8,0
5557-DDDD0204,Charlie Thomas,charlie.thomas@example.com,+1-555-298-3857,Female,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,82.29,2416.0,1
7647-DDDD0205,Ethan Miller,ethan.miller@example.com,+1-555-104-2455,Male,Yes,No,54,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,62.87,3390.19,0
2339-CCCC0206,Fiona Smith,fiona.smith@example.com,+1-555-470-2890,Female,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.58,593.82,1
7446-BBBB0207,Ethan White,ethan.white@example.com,+1-555-202-9841,Female,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,90.51,1825.29,1
3951-BBBB0208,Ethan Miller,ethan.miller@example.com,+1-555-904-3428,Female,No,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card,104.3,4785.03,0
1790-AAAA0209,George Brown,george.brown@example.com,+1-555-165-3317,Male,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,105.15,7045.75,0
9201-AAAA0210,Julia Clark,julia.clark@example.com,+1-555-146-9048,Male,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,110.72,7174.17,0
4098-AAAA0211,Diana Miller,diana.miller@example.com,+1-555-279-3115,Male,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,102.21,5919.82,1
3816-CCCC0212,Hannah Johnson,hannah.johnson@example.com,+1-555-214-8193,Male,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,98.11,5199.23,0
1882-DDDD0213,Ethan Smith,ethan.smith@example.com,+1-555-658-1072,Male,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.81,94.81,0
6002-BBBB0214,Ian Davis,ian.davis@example.com,+1-555-358-4457,Male,No,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,91.01,6014.15,0
3174-DDDD0215,Fiona Davis,fiona.davis@example.com,+1-555-129-8588,Male,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.28,2274.14,1
1923-BBBB0216,George Brown,george.brown@example.com,+1-555-102-2543,Female,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,109.72,7660.03,0
5266-DDDD0217,Diana Hall,diana.hall@example.com,+1-555-620-5496,Male,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer,78.73,663.56,0
9112-AAAA0218,Julia Wilson,julia.wilson@example.com,+1-555-763-5749,Female,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.93,777.83,0
3824-DDDD0219,Jane Miller,jane.miller@example.com,+1-555-947-1934,Male,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,100.72,5109.71,0
7869-AAAA0220,Fiona Brown,fiona.brown@example.com,+1-555-471-7574,Male,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,118.07,3851.86,1
3070-CCCC0221,Charlie Davis,charlie.davis@example.com,+1-555-638-9262,Male,Yes,No,3,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,94.22,284.16,1
7544-AAAA0222,Alice Miller,alice.miller@example.com,+1-555-581-9447,Female,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.44,1507.87,0
1920-DDDD0223,John Brown,john.brown@example.com,+1-555-202-1901,Female,Yes,Yes,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,78.5,2758.96,0
4482-DDDD0224,Diana Johnson,diana.johnson@example.com,+1-555-769-2883,Female,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,104.51,7212.16,0
7472-CCCC0225,John Miller,john.miller@example.com,+1-555-239-3702,Female,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,113.8,2354.77,1
2443-DDDD0226,Alice Davis,alice.davis@example.com,+1-555-720-5159,Male,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,88.67,3432.91,0
3801-DDDD0227,Ethan Hall,ethan.hall@example.com,+1-555-370-2416,Female,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card,72.62,311.63,1
9220-AAAA0228,Ethan Thomas,ethan.thomas@example.com,+1-555-100-5963,Male,Yes,Yes,19,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,81.99,1536.02,0
4703-BBBB0229,Fiona Wilson,fiona.wilson@example.com,+1-555-877-6121,Male,No,Yes,45,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,90.47,4087.77,0
1825-BBBB0230,Charlie Clark,charlie.clark@example.com,+1-555-634-1358,Female,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card,119.38,5161.8,1
8711-DDDD0231,Fiona Davis,fiona.davis@example.com,+1-555-576-9119,Female,Yes,Yes,13,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,71.91,927.94,1
4741-DDDD0232,Ian Davis,ian.davis@example.com,+1-555-521-1814,Female,No,No,13,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,109.84,1413.34,1
9330-AAAA0233,Julia Clark,julia.clark@example.com,+1-555-695-6066,Female,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.89,4310.27,1
3259-CCCC0234,Diana Doe,diana.doe@example.com,+1-555-326-4835,Female,Yes,No,57,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.25,4958.39,0
4439-CCCC0235,Fiona Clark,fiona.clark@example.com,+1-555-916-7086,Female,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,38.5,2034.21,0
3533-AAAA0236,John White,john.white@example.com,+1-555-250-3064,Female,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,113.54,6013.67,0
8930-CCCC0237,George Miller,george.miller@example.com,+1-555-403-8364,Female,Yes,Yes,43,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,99.79,4299.76,0
3225-AAAA0238,Hannah Miller,hannah.miller@example.com,+1-555-545-2364,Male,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,111.44,8033.06,0
4672-AAAA0239,Diana Hall,diana.hall@example.com,+1-555-880-2084,Female,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer,83.78,6050.0,0
9474-DDDD0240,Bob Smith,bob.smith@example.com,+1-555-366-9151,Female,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,75.57,3164.9,1
2797-AAAA0241,John Smith,john.smith@example.com,+1-555-196-9226,Male,Yes,Yes,26,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,74.66,1956.51,0
2244-BBBB0242,Charlie Wilson,charlie.wilson@example.com,+1-555-885-1067,Female,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,25.5,612.53,0
8893-AAAA0243,John Smith,john.smith@example.com,+1-555-288-5136,Male,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,110.66,4755.27,1
2930-BBBB0244,Julia Hall,julia.hall@example.com,+1-555-707-1682,Male,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,125.03,3474.18,1
